timestamp,open,high,low,close,volume
2020-03-25,116.3713,116.7349,112.1367,112.4882,278080.0
2020-03-26,112.4882,112.9728,110.3416,110.819,622961.0
2020-03-27,110.819,111.0752,110.697,110.953,803869.0
2020-03-30,110.953,111.6357,110.5456,111.2273,428623.0
2020-03-31,111.2273,111.9,110.1345,110.8047,351128.0
2020-04-01,110.8047,112.6626,108.3427,110.1903,328649.0
2020-04-02,110.1903,112.4966,108.9206,111.2152,248793.0
2020-04-03,111.2152,114.3179,107.2628,110.3411,442937.0
2020-04-06,110.3411,113.0295,104.5524,107.1634,711029.0
2020-04-07,107.1634,108.8627,105.0389,106.7314,444253.0
2020-04-08,106.7314,109.7438,105.2846,108.2762,321642.0
2020-04-09,108.2762,109.431,105.8933,107.0348,349051.0
2020-04-10,107.0348,108.1254,106.9266,108.0161,493120.0
2020-04-13,108.0161,109.0072,107.9188,108.9091,450005.0
2020-04-14,108.9091,108.9931,108.829,108.913,431077.0
2020-04-15,108.913,114.6317,103.8716,109.5604,306188.0
2020-04-16,109.5604,111.612,106.178,108.2043,383548.0
2020-04-17,108.2043,108.4164,108.1111,108.323,342392.0
2020-04-20,108.323,113.6195,105.3935,110.6277,277287.0
2020-04-21,110.6277,112.2381,108.9308,110.5399,533051.0
2020-04-22,110.5399,112.483,106.9783,108.8925,411156.0
2020-04-23,108.8925,114.0502,106.0543,111.153,448379.0
2020-04-24,111.153,111.368,108.893,109.104,377657.0
2020-04-27,109.104,112.1016,108.6726,111.6601,814670.0
2020-04-28,111.6601,114.549,108.952,111.8366,273850.0
2020-04-29,111.8366,113.3164,111.3527,112.8282,648874.0
2020-04-30,112.8282,113.8735,112.3695,113.4124,467365.0
2020-05-01,113.4124,113.5543,113.3322,113.4741,283010.0
2020-05-04,113.4741,115.8351,112.8612,115.2128,598869.0
2020-05-05,115.2128,117.5102,112.8244,115.1199,562160.0
2020-05-06,115.1199,115.4214,113.5546,113.8529,577556.0
2020-05-07,113.8529,114.9279,112.8792,113.9534,432687.0
2020-05-08,113.9534,114.4428,110.7821,111.26,730355.0
2020-05-11,111.26,113.2111,109.1207,111.0685,700597.0
2020-05-12,111.0685,111.5209,107.9614,108.4029,564947.0
2020-05-13,108.4029,110.6552,106.2167,108.4677,268600.0
2020-05-14,108.4677,110.5776,107.4986,109.5984,324404.0
2020-05-15,109.5984,112.4757,107.7533,110.6135,152036.0
2020-05-18,110.6135,113.5388,107.5121,110.4326,812810.0
2020-05-19,110.4326,112.5942,104.3309,106.4138,477407.0
2020-05-20,106.4138,109.227,102.9561,105.7518,546847.0
2020-05-21,105.7518,109.2273,104.2315,107.6793,852846.0
2020-05-22,107.6793,107.9063,106.5738,106.7989,251172.0
2020-05-25,106.7989,111.268,103.2103,107.6508,436485.0
2020-05-26,107.6508,109.7343,104.6501,106.7156,481226.0
2020-05-27,106.7156,110.4647,105.4128,109.1324,364728.0
2020-05-28,109.1324,109.6174,105.578,106.0493,578995.0
2020-05-29,106.0493,110.5041,100.9185,105.3437,273002.0
2020-06-01,105.3437,106.6485,103.543,104.8416,461433.0
2020-06-02,104.8416,107.2418,103.2487,105.6368,401229.0
2020-06-03,105.6368,106.8922,104.4782,105.7325,528078.0
2020-06-04,105.7325,106.6059,105.1429,106.0148,273625.0
2020-06-05,106.0148,106.2446,102.5282,102.751,390000.0
2020-06-08,102.751,107.0472,101.4037,105.6617,400123.0
2020-06-09,105.6617,106.7688,104.8891,105.9938,534950.0
2020-06-10,105.9938,107.8952,103.2203,105.1058,339759.0
2020-06-11,105.1058,110.0667,102.2783,107.1833,399910.0
2020-06-12,107.1833,107.2355,105.5245,105.5759,528848.0
2020-06-15,105.5759,108.9939,102.7236,106.1267,542853.0
2020-06-16,106.1267,108.857,104.9387,107.6519,211595.0
2020-06-17,107.6519,109.477,107.0392,108.8575,517896.0
2020-06-18,108.8575,110.1278,108.0093,109.2764,371853.0
2020-06-19,109.2764,110.3486,108.1213,109.1927,380591.0
2020-06-22,109.1927,110.108,106.8268,107.7297,377544.0
2020-06-23,107.7297,109.0935,106.9256,108.2852,256381.0
2020-06-24,108.2852,108.4885,106.2294,106.4292,442939.0
2020-06-25,106.4292,110.5695,103.9585,108.0609,630156.0
2020-06-26,108.0609,110.9672,106.5312,109.4183,343477.0
2020-06-29,109.4183,110.6394,108.2838,109.504,245815.0
2020-06-30,109.504,109.8758,106.3333,106.6955,713606.0
2020-07-01,106.6955,108.5448,105.8801,107.7215,427772.0
2020-07-02,107.7215,109.8911,106.5887,108.7476,427655.0
2020-07-03,108.7476,111.2401,104.7392,107.1962,375138.0
2020-07-06,107.1962,107.67,106.1805,106.652,550005.0
2020-07-07,106.652,108.7971,104.8023,106.9425,389963.0
2020-07-08,106.9425,109.5835,105.4377,108.0629,413564.0
2020-07-09,108.0629,109.9488,105.7044,107.5818,469822.0
2020-07-10,107.5818,108.7959,105.2253,106.4263,1843973.0
2020-07-13,106.4263,107.7551,104.4168,105.737,326968.0
2020-07-14,105.737,108.3331,101.8227,104.3856,283869.0
2020-07-15,104.3856,107.9234,103.5231,107.0389,534234.0
2020-07-16,107.0389,111.6331,105.3053,109.854,402262.0
2020-07-17,109.854,110.1879,106.5238,106.8486,430007.0
2020-07-20,106.8486,107.1853,105.989,106.3241,472637.0
2020-07-21,106.3241,109.2884,105.7497,108.7012,418838.0
2020-07-22,108.7012,111.3559,108.2374,110.8828,778270.0
2020-07-23,110.8828,114.6418,110.2527,113.994,225969.0
2020-07-24,113.994,117.5356,112.5337,116.049,377799.0
2020-07-27,116.049,118.016,114.8919,116.8509,268375.0
2020-07-28,116.8509,119.3926,114.8705,117.4029,433401.0
2020-07-29,117.4029,122.1872,115.0098,119.7464,454394.0
2020-07-30,119.7464,122.1307,118.1776,120.5514,395002.0
2020-07-31,120.5514,120.5595,117.8893,117.8972,441126.0
2020-08-03,117.8972,119.7884,116.3142,118.2013,230610.0
2020-08-04,118.2013,120.2219,113.4125,115.385,411213.0
2020-08-05,115.385,117.5581,114.6001,116.7638,475744.0
2020-08-06,116.7638,120.9103,113.2342,117.3626,469518.0
2020-08-07,117.3626,118.9096,115.6518,117.1966,789214.0
2020-08-10,117.1966,118.9855,115.9126,117.696,1029647.0
2020-08-11,117.696,118.1817,114.5006,114.9751,568824.0
2020-08-12,114.9751,117.1119,112.0934,114.2161,382160.0
2020-08-13,114.2161,114.6955,112.8508,113.3265,449651.0
2020-08-14,113.3265,114.6816,112.1728,113.5258,440618.0
2020-08-17,113.5258,116.4637,110.3106,113.2411,545017.0
2020-08-18,113.2411,114.3255,112.4828,113.5651,628855.0
2020-08-19,113.5651,114.0221,113.5072,113.964,309398.0
2020-08-20,113.964,114.431,111.3788,111.837,912367.0
2020-08-21,111.837,114.195,107.6706,109.9896,322429.0
2020-08-24,109.9896,113.5159,108.26,111.7584,562351.0
2020-08-25,111.7584,113.7355,108.5395,110.4942,326239.0
2020-08-26,110.4942,110.6207,110.1484,110.2747,315464.0
2020-08-27,110.2747,113.4627,108.3748,111.541,402453.0
2020-08-28,111.541,112.1749,110.4341,111.0652,493266.0
2020-08-31,111.0652,114.8024,110.7617,114.4895,372233.0
2020-09-01,114.4895,115.5261,112.0559,113.0797,265242.0
2020-09-02,113.0797,115.4586,109.8024,112.162,249342.0
2020-09-03,112.162,112.3865,108.8821,109.1004,610046.0
2020-09-04,109.1004,110.897,108.6205,110.4113,358559.0
2020-09-07,110.4113,112.3897,107.8828,109.8512,284487.0
2020-09-08,109.8512,111.2373,109.4408,110.8233,947582.0
2020-09-09,110.8233,112.8838,109.5955,111.6469,592016.0
2020-09-10,111.6469,116.716,110.49,115.519,1594025.0
2020-09-11,115.519,118.6032,113.3754,116.4424,329208.0
2020-09-14,116.4424,116.4623,115.7953,115.8151,493727.0
2020-09-15,115.8151,117.4951,113.4516,115.1216,367795.0
2020-09-16,115.1216,117.0667,114.4958,116.4337,379333.0
2020-09-17,116.4337,116.8493,113.0329,113.4377,608515.0
2020-09-18,113.4377,114.3949,111.7349,112.6857,861185.0
2020-09-21,112.6857,113.8,109.2541,110.3453,484704.0
2020-09-22,110.3453,110.6968,108.563,108.91,408134.0
2020-09-23,108.91,113.2606,106.4564,110.7652,304107.0
2020-09-24,110.7652,111.7056,108.4786,109.4075,692271.0
2020-09-25,109.4075,111.2566,106.9178,108.7558,555183.0
2020-09-28,108.7558,110.2295,108.5849,110.0565,479518.0
2020-09-29,110.0565,112.8326,105.0448,107.7631,404215.0
2020-09-30,107.7631,108.5692,107.1615,107.9665,440348.0
2020-10-01,107.9665,108.7125,105.4819,106.2159,246602.0
2020-10-02,106.2159,107.1103,105.6453,106.5381,246730.0
2020-10-05,106.5381,107.5254,104.9219,105.9033,450959.0
2020-10-06,105.9033,108.3943,104.9478,107.425,447549.0
2020-10-07,107.425,109.9275,104.8302,107.3305,731519.0
2020-10-08,107.3305,109.1742,106.2252,108.0614,569843.0
2020-10-09,108.0614,114.8496,103.5778,110.2742,445575.0
2020-10-12,110.2742,110.5909,109.8739,110.1903,678187.0
2020-10-13,110.1903,113.6497,108.8541,112.288,715345.0
2020-10-14,112.288,114.6001,111.1442,113.4446,546825.0
2020-10-15,113.4446,116.9557,111.4659,114.9507,293479.0
2020-10-16,114.9507,115.7051,113.105,113.8522,578729.0
2020-10-19,113.8522,114.3804,113.7076,114.2353,462940.0
2020-10-20,114.2353,115.1536,113.6033,114.5201,460030.0
2020-10-21,114.5201,117.2056,113.086,115.7561,263694.0
2020-10-22,115.7561,117.6965,115.6912,117.6306,401700.0
2020-10-23,117.6306,122.3791,114.6414,119.3463,755606.0
2020-10-26,119.3463,120.4537,119.343,120.4504,444014.0
2020-10-27,120.4504,124.6745,115.4331,119.6284,555551.0
2020-10-28,119.6284,121.05,117.502,118.9151,375345.0
2020-10-29,118.9151,121.1484,117.5837,119.807,622043.0
2020-10-30,119.807,121.0635,116.745,117.9824,453415.0
2020-11-02,117.9824,120.6994,114.792,117.4978,188013.0
2020-11-03,117.4978,118.6069,116.2847,117.3928,501175.0
2020-11-04,117.3928,120.4092,115.2069,118.2082,401976.0
2020-11-05,118.2082,120.485,116.9478,119.2139,555619.0
2020-11-06,119.2139,120.4698,116.1411,117.3777,240016.0
2020-11-09,117.3777,121.5719,114.3505,118.5153,270781.0
2020-11-10,118.5153,120.5709,113.4941,115.4974,567596.0
2020-11-11,115.4974,116.69,113.3503,114.533,833543.0
2020-11-12,114.533,118.1616,112.4564,116.0574,289647.0
2020-11-13,116.0574,116.7317,114.9632,115.635,396791.0
2020-11-16,115.635,116.8023,115.2077,116.3723,334473.0
2020-11-17,116.3723,121.7021,115.237,120.5263,625919.0
2020-11-18,120.5263,121.2255,119.5304,120.2279,583714.0
2020-11-19,120.2279,122.7728,117.4333,119.9729,188414.0
2020-11-20,119.9729,120.5399,116.0493,116.6004,317019.0
2020-11-23,116.6004,117.4055,116.3888,117.1928,598892.0
2020-11-24,117.1928,120.0392,116.741,119.5782,392766.0
2020-11-25,119.5782,121.261,118.2861,119.9648,441632.0
2020-11-26,119.9648,121.03,119.0923,120.1561,615169.0
2020-11-27,120.1561,126.0723,119.3638,125.2464,388362.0
2020-11-30,125.2464,126.9504,123.8896,125.5899,657590.0
2020-12-01,125.5899,126.6115,124.9105,125.9304,394973.0
2020-12-02,125.9304,127.7193,124.3961,126.182,533736.0
2020-12-03,126.182,126.9639,123.7106,124.482,620947.0
2020-12-04,124.482,126.3845,123.9589,125.8556,560993.0
2020-12-07,125.8556,128.5519,125.5,128.1897,453875.0
2020-12-08,128.1897,131.6272,126.7931,130.2086,480664.0
2020-12-09,130.2086,132.1497,129.8689,131.8057,382497.0
2020-12-10,131.8057,133.5188,128.8316,130.5281,568941.0
2020-12-11,130.5281,131.9573,128.3253,129.7459,346852.0
2020-12-14,129.7459,136.2287,128.5478,134.9822,770264.0
2020-12-15,134.9822,135.7642,131.9886,132.7577,245933.0
2020-12-16,132.7577,134.0227,129.0524,130.2938,385349.0
2020-12-17,130.2938,131.3543,129.2236,130.284,994635.0
2020-12-18,130.284,132.4763,125.508,127.6561,390649.0
2020-12-21,127.6561,127.7297,125.4721,125.5444,672280.0
2020-12-22,125.5444,126.2008,122.4197,123.0631,527858.0
2020-12-23,123.0631,124.7113,119.4988,121.121,328592.0
2020-12-24,121.121,122.2911,119.6307,120.7977,438373.0
2020-12-25,120.7977,122.5967,120.2659,122.0594,368373.0
2020-12-28,122.0594,124.1004,120.2811,122.3184,366958.0
2020-12-29,122.3184,125.4956,120.5009,123.6582,366836.0
2020-12-30,123.6582,125.5155,121.1549,123.0024,328463.0
2020-12-31,123.0024,124.0379,117.5554,118.5534,833816.0
2021-01-01,118.5534,119.842,116.022,117.2969,234142.0
2021-01-04,117.2969,118.1549,113.6948,114.5325,450854.0
2021-01-05,114.5325,118.1721,111.2815,114.9104,544287.0
2021-01-06,114.9104,116.112,114.5479,115.7469,373319.0
2021-01-07,115.7469,116.8224,113.7138,114.7803,417101.0
2021-01-08,114.7803,117.0266,112.3022,114.5438,521114.0
2021-01-11,114.5438,116.8792,113.1909,115.5148,1074778.0
2021-01-12,115.5148,119.311,113.6513,117.4168,318619.0
2021-01-13,117.4168,117.4659,116.1562,116.2049,926218.0
2021-01-14,116.2049,118.2519,115.6562,117.6961,253677.0
2021-01-15,117.6961,118.2359,116.3466,116.8826,370738.0
2021-01-18,116.8826,118.8614,116.3245,118.2965,494703.0
2021-01-19,118.2965,118.463,113.8435,114.0039,267835.0
2021-01-20,114.0039,115.4009,111.9343,113.3229,423758.0
2021-01-21,113.3229,114.947,112.2646,113.8835,316021.0
2021-01-22,113.8835,116.0221,109.7947,111.8961,424937.0
2021-01-25,111.8961,113.3168,106.6499,108.0214,488798.0
2021-01-26,108.0214,109.3335,104.909,106.199,514231.0
2021-01-27,106.199,107.2734,104.7003,105.7703,509641.0
2021-01-28,105.7703,107.0346,105.1213,106.3818,284679.0
2021-01-29,106.3818,107.7642,105.8805,107.2587,498249.0
2021-02-01,107.2587,107.7014,106.756,107.1984,383772.0
2021-02-02,107.1984,107.4356,104.6993,104.9315,824479.0
2021-02-03,104.9315,106.3881,101.875,103.3092,693097.0
2021-02-04,103.3092,105.3059,102.0223,104.0104,326578.0
2021-02-05,104.0104,106.9538,102.3998,105.3228,352089.0
2021-02-08,105.3228,107.6652,103.123,105.4626,458337.0
2021-02-09,105.4626,108.876,104.9154,108.314,560888.0
2021-02-10,108.314,110.0066,105.6996,107.3775,379739.0
2021-02-11,107.3775,109.8644,104.8527,107.3387,399196.0
2021-02-12,107.3387,108.3668,106.6011,107.6272,420997.0
2021-02-15,107.6272,109.2844,105.6377,107.2897,227019.0
2021-02-16,107.2897,108.6412,103.9852,105.3118,328421.0
2021-02-17,105.3118,105.6068,103.0441,103.3336,575118.0
2021-02-18,103.3336,103.6382,103.0851,103.3896,892114.0
2021-02-19,103.3896,106.9192,100.4939,104.0062,558888.0
2021-02-22,104.0062,106.9182,103.7478,106.6532,471668.0
2021-02-23,106.6532,109.2556,104.1521,106.7522,343764.0
2021-02-24,106.7522,107.0769,102.4329,102.7454,437477.0
2021-02-25,102.7454,104.3417,99.1889,100.7542,548810.0
2021-02-26,100.7542,101.4493,97.7874,98.4668,712450.0
2021-03-01,98.4668,100.4125,95.2679,97.1883,539289.0
2021-03-02,97.1883,100.0277,95.0261,97.8508,533304.0
2021-03-03,97.8508,98.3705,97.7548,98.2741,205754.0
2021-03-04,98.2741,103.2093,93.7794,98.6954,839224.0
2021-03-05,98.6954,99.1911,96.279,96.765,332481.0
2021-03-08,96.765,96.8611,96.1824,96.278,254734.0
2021-03-09,96.278,97.2609,95.2585,96.241,186758.0
2021-03-10,96.241,101.5989,93.7993,99.0851,386205.0
2021-03-11,99.0851,101.1367,98.9053,100.9535,441179.0
2021-03-12,100.9535,101.4711,100.1969,100.7132,261066.0
2021-03-15,100.7132,102.9983,99.6977,101.9702,637089.0
2021-03-16,101.9702,104.0953,100.0536,102.1749,365961.0
2021-03-17,102.1749,104.1107,99.8511,101.7794,573436.0
2021-03-18,101.7794,102.0327,101.0605,101.3127,770666.0
2021-03-19,101.3127,101.8323,98.3708,98.8779,481968.0
2021-03-22,98.8779,101.8113,98.1553,101.0726,624489.0
2021-03-23,101.0726,101.4957,100.857,101.2797,894696.0
2021-03-24,101.2797,102.5687,98.3805,99.6487,897356.0
2021-03-25,99.6487,101.5154,97.1865,99.0419,205449.0
2021-03-26,99.0419,99.7774,97.5333,98.2631,266872.0
2021-03-29,98.2631,99.0508,97.2579,98.0438,495067.0
2021-03-30,98.0438,98.626,96.8166,97.3949,754718.0
2021-03-31,97.3949,99.7774,97.2628,99.6422,294608.0
2021-04-01,99.6422,100.3336,96.6607,97.3361,419149.0
2021-04-02,97.3361,101.0427,95.1084,98.7819,699156.0
2021-04-05,98.7819,98.9799,98.421,98.6186,497235.0
2021-04-06,98.6186,99.9824,98.6074,99.971,429844.0
2021-04-07,99.971,100.8668,98.3731,99.2625,378934.0
2021-04-08,99.2625,100.2935,96.9199,97.9371,277831.0
2021-04-09,97.9371,98.9291,97.2359,98.2258,577649.0
2021-04-12,98.2258,101.2336,98.1863,101.1929,1080388.0
2021-04-13,101.1929,102.2514,98.4735,99.5144,390372.0
2021-04-14,99.5144,101.6513,98.4386,100.5642,511567.0
2021-04-15,100.5642,104.3627,98.8557,102.6193,605448.0
2021-04-16,102.6193,104.3077,101.6876,103.3692,554919.0
2021-04-19,103.3692,103.8377,102.783,103.2509,397610.0
2021-04-20,103.2509,107.906,101.6639,106.2725,667243.0
2021-04-21,106.2725,108.3874,104.2961,106.4084,241552.0
2021-04-22,106.4084,108.5159,105.5799,107.6776,254297.0
2021-04-23,107.6776,109.8272,105.9536,108.0965,342635.0
2021-04-26,108.0965,110.4018,106.6967,108.9905,324613.0
2021-04-27,108.9905,110.4803,106.8208,108.3012,531064.0
2021-04-28,108.3012,108.5117,107.0404,107.2488,370988.0
2021-04-29,107.2488,110.1217,106.3309,109.1872,222314.0
2021-04-30,109.1872,110.4129,108.1146,109.3388,399212.0
2021-05-03,109.3388,111.4042,108.2339,110.2897,446962.0
2021-05-04,110.2897,110.9361,107.9964,108.6331,352011.0
2021-05-05,108.6331,110.1705,108.6065,110.1436,400807.0
2021-05-06,110.1436,112.5563,109.8746,112.2821,760723.0
2021-05-07,112.2821,115.9819,108.9303,112.62,224383.0
2021-05-10,112.62,113.3718,109.4794,110.2151,384534.0
2021-05-11,110.2151,112.4136,109.2891,111.477,301250.0
2021-05-12,111.477,113.2272,107.3078,109.0195,570477.0
2021-05-13,109.0195,112.7433,106.2566,109.9566,402280.0
2021-05-14,109.9566,112.4356,108.8433,111.3086,1068009.0
2021-05-17,111.3086,112.6446,108.0817,109.3948,602296.0
2021-05-18,109.3948,109.7577,108.0207,108.3802,376256.0
2021-05-19,108.3802,110.1066,104.6402,106.3339,608007.0
2021-05-20,106.3339,106.7598,104.6509,105.0718,310302.0
2021-05-21,105.0718,105.7731,102.3311,103.0187,1110892.0
2021-05-24,103.0187,104.6253,99.0645,100.6339,677450.0
2021-05-25,100.6339,101.4916,97.39,98.2272,523145.0
2021-05-26,98.2272,101.4967,95.9042,99.1519,421344.0
2021-05-27,99.1519,102.4092,96.1768,99.4258,659779.0
2021-05-28,99.4258,101.5789,98.8281,100.9719,372624.0
2021-05-31,100.9719,101.101,100.3824,100.5109,513023.0
2021-06-01,100.5109,104.2595,98.7501,102.4644,473302.0
2021-06-02,102.4644,103.6055,99.55,100.6711,624833.0
2021-06-03,100.6711,102.3794,98.8432,100.5494,358750.0
2021-06-04,100.5494,100.9949,99.7261,100.17,412361.0
2021-06-07,100.17,100.721,98.015,98.5572,1074480.0
2021-06-08,98.5572,99.6564,96.2286,97.314,653468.0
2021-06-09,97.314,98.2401,94.6366,95.5459,726229.0
2021-06-10,95.5459,98.2604,92.852,95.566,407157.0
2021-06-11,95.566,96.901,93.229,94.5497,699091.0
2021-06-14,94.5497,95.291,94.2999,95.0399,451662.0
2021-06-15,95.0399,97.9524,92.5268,95.4291,424646.0
2021-06-16,95.4291,96.8966,93.6689,95.1319,794670.0
2021-06-17,95.1319,95.7827,93.4985,94.1425,363924.0
2021-06-18,94.1425,95.6121,92.2056,93.6678,468802.0
2021-06-21,93.6678,95.2764,93.0684,94.6706,760068.0
2021-06-22,94.6706,97.1465,92.4366,94.9069,528443.0
2021-06-23,94.9069,95.724,93.5801,94.3928,247805.0
2021-06-24,94.3928,95.6171,92.7854,94.0046,953917.0
2021-06-25,94.0046,98.0016,92.4034,96.3603,603869.0
2021-06-28,96.3603,97.8275,94.3812,95.8404,249358.0
2021-06-29,95.8404,98.5555,92.8055,95.5112,456279.0
2021-06-30,95.5112,97.5628,94.353,96.394,592492.0
2021-07-01,96.394,96.5307,95.6698,95.8056,703841.0
2021-07-02,95.8056,96.3293,93.4499,93.9636,564399.0
2021-07-05,93.9636,95.0243,91.8872,92.9364,736909.0
2021-07-06,92.9364,93.8346,91.5328,92.426,452166.0
2021-07-07,92.426,95.4083,89.3704,92.3502,478522.0
2021-07-08,92.3502,92.9283,91.4717,92.0479,595377.0
2021-07-09,92.0479,92.5178,90.358,90.8217,473931.0
2021-07-12,90.8217,91.2705,90.4781,90.9266,909458.0
2021-07-13,90.9266,94.6635,88.0854,91.7952,405973.0
2021-07-14,91.7952,92.3316,89.6653,90.1923,669933.0
2021-07-15,90.1923,93.9577,89.173,92.9077,758580.0
2021-07-16,92.9077,93.661,90.8095,91.5518,597591.0
2021-07-19,91.5518,94.2058,90.9581,93.5988,461670.0
2021-07-20,93.5988,96.4526,92.6186,95.453,322032.0
2021-07-21,95.453,97.8073,94.7984,97.141,388080.0
2021-07-22,97.141,99.3224,96.3181,98.488,428304.0
2021-07-23,98.488,98.9853,96.4984,96.9881,308750.0
2021-07-26,96.9881,97.6266,95.5187,96.1517,638387.0
2021-07-27,96.1517,97.2505,95.9399,97.0368,357225.0
2021-07-28,97.0368,99.1312,93.7763,95.845,519569.0
2021-07-29,95.845,98.1939,94.5727,96.9075,393696.0
2021-07-30,96.9075,99.2427,93.2165,95.5183,263911.0
2021-08-02,95.5183,96.7273,92.7577,93.9469,561350.0
2021-08-03,93.9469,95.0217,93.04,94.1131,425695.0
2021-08-04,94.1131,95.7096,91.9158,93.5018,547386.0
2021-08-05,93.5018,94.7106,92.8124,94.0174,365257.0
2021-08-06,94.0174,94.7576,92.5659,93.3005,431323.0
2021-08-09,93.3005,95.2849,89.3716,91.3138,460673.0
2021-08-10,91.3138,92.3312,90.9182,91.933,834663.0
2021-08-11,91.933,93.116,89.2315,90.3947,432845.0
2021-08-12,90.3947,93.059,87.3034,89.9546,440151.0
2021-08-13,89.9546,92.0731,89.4092,91.5182,379848.0
2021-08-16,91.5182,95.5438,89.4868,93.469,439455.0
2021-08-17,93.469,94.2825,92.0232,92.8311,556591.0
2021-08-18,92.8311,93.2513,92.0264,92.4449,316726.0
2021-08-19,92.4449,94.7399,90.2312,92.5243,539864.0
2021-08-20,92.5243,94.1041,92.1479,93.7228,863511.0
2021-08-23,93.7228,95.7859,93.4848,95.5432,531119.0
2021-08-24,95.5432,96.3831,94.3769,95.2139,830670.0
2021-08-25,95.2139,95.9421,93.8073,94.5302,283101.0
2021-08-26,94.5302,94.6369,93.4439,93.5496,745599.0
2021-08-27,93.5496,95.1124,91.4138,92.967,383788.0
2021-08-30,92.967,96.2935,90.9041,94.2032,374993.0
2021-08-31,94.2032,96.7483,89.497,91.9821,915632.0
2021-09-01,91.9821,94.355,87.7898,90.1145,280172.0
2021-09-02,90.1145,90.9893,86.5747,87.4234,789144.0
2021-09-03,87.4234,87.4965,87.2111,87.284,319743.0
2021-09-06,87.284,89.9797,85.5609,88.2377,188948.0
2021-09-07,88.2377,91.2129,84.8686,87.83,251105.0
2021-09-08,87.83,89.2065,85.0817,86.4364,893264.0
2021-09-09,86.4364,86.655,86.0716,86.2898,480888.0
2021-09-10,86.2898,87.0149,85.6001,86.3249,406190.0
